iter,time,loss,loss_reg
17490,31,10.061861,0.038385637
17500,31,9.930353,0.038385652
17510,31,9.613988,0.03838566
17520,31,10.116073,0.038385678
17530,31,10.576012,0.038385686
17540,31,10.598017,0.03838569
17550,31,10.112154,0.038385704
17560,31,10.8863125,0.038385715
17570,31,10.897294,0.03838573
17580,31,10.257659,0.03838574
17590,31,9.594331,0.038385738
17600,31,10.94,0.03838574
17610,31,10.098974,0.038385745
17620,31,10.240723,0.03838575
17630,31,10.18053,0.038385756
17640,31,9.736736,0.03838577
17650,31,10.108442,0.038385775
17660,31,10.224195,0.03838579
17670,31,10.308037,0.0383858
17680,31,10.74837,0.038385805
17690,31,10.34981,0.038385812
17700,31,9.812805,0.03838583
17710,31,10.834834,0.038385842
17720,31,10.321226,0.038385857
17730,31,9.903182,0.03838586
17740,31,10.463762,0.038385868
17750,31,10.05382,0.038385876
17760,31,11.099527,0.038385887
17770,31,10.527168,0.038385894
17780,31,10.6620865,0.0383859
17790,31,10.345952,0.0383859
17800,31,9.824866,0.038385917
17810,31,10.254702,0.03838592
17820,31,10.666267,0.038385928
17830,31,10.690973,0.038385946
17840,31,10.226746,0.038385954
17850,31,9.510481,0.038385954
17860,31,9.744923,0.038385957
17870,31,9.896002,0.038385976
17880,31,10.726676,0.038385984
17890,31,10.88105,0.038385987
17900,31,10.197298,0.038385995
17910,31,10.119362,0.03838601
17920,31,10.632659,0.038386017
17930,31,9.959305,0.038386025
17940,31,9.930172,0.038386036
17950,31,10.086752,0.038386043
17960,31,10.13706,0.03838605
17970,31,10.05631,0.03838606
17980,31,10.210115,0.03838607
17990,31,10.530699,0.038386077
18000,31,10.9641905,0.0383861
18010,31,10.386053,0.038386103
18020,31,9.64366,0.038386106
18030,31,10.25828,0.03838613
18040,31,9.903064,0.038386136
18050,31,9.392306,0.03838614
18060,31,10.812066,0.038386155
18070,31,10.228453,0.038386162
18080,31,10.219363,0.038386166
18090,31,9.993978,0.038386185
18100,31,10.714914,0.038386192
18110,31,9.84134,0.038386196
18120,31,10.257212,0.038386215
18130,31,10.288254,0.038386222
18140,31,10.569986,0.03838623
18150,31,10.548301,0.03838623
18160,31,10.421198,0.038386244
18170,31,10.103563,0.03838625
18180,31,9.859655,0.038386267
18190,31,9.796775,0.038386278
18200,31,10.13409,0.03838629
18210,31,9.719244,0.038386304
18220,31,9.853064,0.03838631
18230,31,10.100686,0.038386323
18240,31,9.909726,0.038386337
18250,31,9.836169,0.03838634
18260,31,10.045678,0.038386345
18270,31,10.5660305,0.03838635
18280,31,9.728076,0.038386352
18290,31,10.832317,0.038386367
18300,31,9.978685,0.03838637
18310,31,10.14193,0.038386375
18320,31,10.073301,0.038386382
18330,31,9.754297,0.038386393
18340,31,10.492932,0.0383864
18350,31,10.740218,0.0383864
18360,31,9.976743,0.038386405
18370,31,9.530246,0.038386412
18380,31,10.042681,0.038386427
18390,31,9.568973,0.038386434
18400,31,9.933278,0.038386457
18410,31,10.762934,0.03838646
18420,31,9.814352,0.038386464
18430,31,10.407059,0.03838647
18440,31,10.697825,0.038386483
18450,31,10.938513,0.03838649
18460,31,10.057829,0.038386494
18470,31,10.800796,0.038386494
18480,31,10.182428,0.038386498
18490,31,10.421545,0.038386505
18500,31,9.276125,0.038386516
18510,31,9.895537,0.038386524
18520,31,10.220919,0.03838653
18530,31,10.090145,0.038386535
18540,31,11.035288,0.038386546
18550,31,10.195284,0.038386554
18560,31,8.9003,0.03838656
18570,31,10.734215,0.03838658
18580,31,9.786217,0.038386583
18590,31,9.608192,0.038386602
18600,31,10.340084,0.03838661
18610,31,10.376816,0.03838662
18620,31,10.104517,0.038386635
18630,31,10.314893,0.038386643
18640,31,9.834363,0.03838665
18650,31,10.280417,0.038386658
18660,31,10.136785,0.038386665
18670,31,9.514157,0.038386673
18680,31,9.936877,0.038386695
18690,31,9.416601,0.038386703
18700,31,10.115049,0.03838671
18710,31,10.168979,0.038386725
18720,31,9.859741,0.03838673
18730,31,10.433269,0.038386732
18740,31,10.370268,0.03838674
18750,31,10.181105,0.03838676
18760,31,10.091486,0.038386762
18770,31,9.958443,0.03838678
18780,31,9.87808,0.03838679
18790,31,10.034118,0.038386796
18800,31,10.003376,0.03838681
18810,31,9.813005,0.038386814
18820,31,9.950357,0.03838682
18830,31,9.773724,0.038386844
18840,31,10.6089,0.038386848
18850,31,10.276091,0.038386863
18860,31,10.12649,0.038386874
18870,31,10.503988,0.03838688
18880,31,10.785889,0.03838689
18890,31,9.876737,0.038386904
18900,31,10.035118,0.03838692
18910,31,10.268526,0.038386934
18920,31,10.711331,0.038386937
18930,31,9.978286,0.038386937
18940,31,10.84962,0.038386937
18950,31,10.741482,0.038386945
18960,31,10.132484,0.03838696
18970,31,10.202466,0.038386967
18980,31,10.655342,0.038386974
18990,31,9.832078,0.03838699
19000,31,9.923149,0.038386997
19010,31,10.556706,0.038386997
19020,31,9.916725,0.038386997
19030,31,9.723654,0.038387008
19040,31,10.646572,0.038387023
19050,31,10.040918,0.03838703
19060,31,10.407362,0.03838703
19070,31,10.056693,0.03838705
19080,31,10.593738,0.038387053
19090,31,10.530718,0.038387056
19100,31,9.695658,0.03838706
19110,31,10.072508,0.038387064
19120,31,10.285728,0.03838708
19130,31,9.86047,0.038387086
19140,31,10.038099,0.038387097
19150,31,9.312564,0.038387112
19160,31,10.012453,0.03838712
19170,31,10.020958,0.038387123
19180,31,10.083539,0.038387142
19190,31,9.702377,0.038387157
19200,31,9.953073,0.038387176
19210,31,11.006105,0.03838718
19220,31,9.875536,0.03838718
19230,31,10.2649,0.03838718
19240,31,10.355306,0.0383872
19250,31,9.930869,0.03838721
19260,31,10.419016,0.038387217
19270,31,9.695261,0.038387228
19280,31,10.036573,0.03838723
19290,31,9.717911,0.038387235
19300,31,10.005847,0.038387243
19310,31,9.567213,0.03838726
19320,31,10.096936,0.03838727
19330,31,9.814627,0.03838728
19340,31,10.572416,0.038387287
19350,31,9.830664,0.0383873
19360,31,9.993341,0.038387317
19370,31,9.624895,0.03838733
19380,31,10.515059,0.038387332
19390,31,10.499952,0.03838734
19400,31,10.3046255,0.03838735
19410,31,10.1343975,0.03838736
19420,31,10.212898,0.038387366
19430,31,10.263227,0.03838738
19440,31,9.828234,0.038387388
19450,31,10.15478,0.038387407
19460,31,10.211611,0.03838741
19470,31,9.725264,0.03838741
19480,31,9.93972,0.038387414
19490,31,9.754186,0.038387414
19500,31,9.494191,0.038387418
19510,31,10.276294,0.038387436
19520,31,9.762887,0.038387444
19530,31,10.070444,0.038387448
19540,31,10.603834,0.03838745
19550,31,10.12641,0.038387448
19560,31,10.36259,0.038387448
19570,31,10.613413,0.03838746
19580,31,9.893553,0.03838747
19590,31,10.553793,0.038387477
19600,31,10.26719,0.03838749
19610,31,9.969118,0.0383875
19620,31,10.137627,0.038387503
19630,31,9.981159,0.038387507
19640,31,9.964365,0.038387526
19650,31,10.437078,0.03838753
19660,31,10.668747,0.038387537
19670,31,10.360369,0.038387552
19680,31,9.751204,0.038387567
19690,31,9.999809,0.038387585
19700,31,10.239732,0.038387593
19710,31,9.846434,0.038387597
19720,31,10.1539135,0.038387597
19730,31,9.664641,0.038387604
19740,31,10.005812,0.038387623
19750,31,10.537437,0.03838765
19760,31,9.7735195,0.03838766
19770,31,9.767122,0.038387675
19780,31,9.384998,0.03838768
19790,31,10.24103,0.038387686
19800,31,10.027482,0.03838769
19810,31,10.677391,0.038387705
19820,31,9.907541,0.038387712
19830,31,10.081497,0.038387727
19840,31,10.680707,0.038387742
19850,31,9.447168,0.03838775
19860,31,10.287695,0.038387753
19870,31,10.29342,0.038387764
19880,31,10.601931,0.038387768
19890,31,9.66809,0.038387775
19900,31,9.744272,0.038387798
19910,31,9.380348,0.0383878
19920,31,10.592273,0.038387824
19930,31,10.240249,0.038387835
19940,31,9.531454,0.03838784
19950,31,9.233984,0.038387854
19960,31,10.241448,0.038387865
19970,31,9.149024,0.038387883
19980,31,10.260653,0.03838789
19990,31,9.702601,0.038387895
